1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
68.6;26.1;76.3;50.5;30.2
74.2;22.2;73.4;51.4;26.4
87.7;16.7;71.6;50.4;20.7
99.3;10.7;66.4;50.3;13.4
111.7;5.0;64.7;50.7;6.3
117.9;1.3;64.0;51.8;1.6
115.9;-0.0;64.9;52.3;-0.0
111.8;0.0;65.7;50.9;0.0
112.2;0.0;69.6;51.8;0.1
116.5;-0.0;70.5;50.2;-0.0
116.5;-0.0;71.1;51.4;-0.0
124.9;0.0;70.8;51.4;0.0
128.4;0.0;67.7;51.2;0.0
123.3;-0.0;67.6;50.4;-0.0
116.0;-0.0;68.1;51.7;-0.0
108.7;0.0;71.1;51.7;0.0
102.9;0.0;73.5;51.7;0.0
96.5;-0.0;77.7;51.1;-0.0
98.2;-0.0;79.0;51.1;-0.0
110.6;0.0;76.4;50.3;0.0
108.7;0.0;76.0;51.1;0.0
107.5;0.0;73.2;51.6;0.0
101.4;-0.0;70.8;51.1;-0.0
93.9;-0.0;66.5;52.1;-0.0
93.6;0.0;64.1;51.4;0.0
90.0;0.0;63.7;51.8;0.0
86.9;-0.0;64.3;51.3;-0.0
80.3;-0.0;64.3;51.6;-0.0
71.4;0.0;67.0;51.3;0.0
69.0;0.0;67.3;51.4;0.0
68.2;-0.0;67.0;50.2;-0.0
69.5;0.0;63.4;51.0;0.0
75.1;0.0;61.3;52.4;0.0
77.2;0.0;58.7;51.4;0.0
83.5;-0.0;57.7;51.4;-0.0
87.1;0.0;56.2;51.7;0.0
90.4;0.4;56.0;52.8;0.8
93.0;1.6;54.2;52.4;3.2
92.3;3.8;53.6;52.0;7.9
89.2;6.6;53.6;51.6;14.1
86.9;9.7;52.1;51.5;20.0
81.6;12.2;53.2;51.4;24.2
80.5;14.5;52.9;51.3;26.5
76.1;15.9;53.7;51.7;27.8
76.6;16.6;54.1;52.4;27.0
79.5;16.9;53.2;52.6;25.6
85.2;16.9;52.5;52.0;24.5
91.8;16.4;50.0;50.8;21.7
92.6;14.9;48.1;52.0;19.5
94.3;12.3;47.1;50.8;16.1
99.7;9.4;46.3;52.7;11.7
100.2;5.9;48.3;51.7;7.4
104.3;2.9;49.3;52.2;3.6
103.4;0.7;48.9;52.5;1.0
106.4;0.0;49.9;51.7;0.0
104.4;0.0;49.7;51.0;0.0
107.8;0.0;49.7;52.3;0.0
112.5;-0.0;49.7;53.1;-0.0
115.4;-0.0;50.6;51.5;-0.0
121.2;0.0;50.5;52.1;0.0
118.9;0.0;53.7;52.2;0.0
114.7;-0.0;54.2;52.0;-0.0
108.7;-0.0;54.8;52.0;-0.0
105.3;0.0;57.0;51.9;0.0
105.2;0.0;56.0;52.2;0.0
101.6;0.0;56.5;51.9;0.0
103.9;-0.0;56.5;51.8;-0.0
116.4;0.0;59.9;51.8;0.0
113.1;0.0;60.1;52.6;0.0
111.0;0.0;62.4;52.2;0.0
102.2;-0.0;62.0;53.0;-0.0
88.5;-0.0;62.0;52.4;-0.0
85.8;0.0;63.5;52.2;0.0
81.7;0.0;63.8;52.0;0.0
77.5;-0.0;66.1;52.3;-0.0
66.8;-0.0;67.2;51.8;-0.0
61.0;0.0;69.7;51.3;0.0
56.6;0.0;69.1;52.2;0.0
56.9;-0.0;66.7;53.6;-0.0
57.4;-0.0;63.9;51.6;-0.0
59.9;0.0;62.4;52.6;0.0
58.9;0.0;63.6;52.3;0.0
57.0;-0.0;67.5;52.3;-0.0
51.5;0.0;73.2;51.5;0.0
45.1;0.7;82.2;51.9;0.9
37.3;2.7;87.1;51.9;3.1
31.7;6.6;89.3;51.7;6.9
27.6;11.6;88.8;52.6;11.3
25.9;16.7;86.1;53.0;15.5
23.3;20.9;86.2;53.1;19.1
21.1;24.2;88.0;52.6;21.1
17.5;26.4;90.7;52.4;22.2
15.3;26.9;94.4;51.8;22.3
15.0;26.8;96.9;52.5;22.7
17.6;25.2;100.6;52.7;22.3
21.0;23.1;103.4;53.2;21.3
14.9;20.0;103.9;53.1;19.5
10.8;15.8;108.0;52.4;16.6
9.7;11.8;115.0;52.2;12.7
5.2;7.3;122.1;52.7;8.0
3.4;3.5;129.6;53.2;4.1
5.9;0.9;130.7;52.8;1.1
6.4;0.0;128.0;53.3;0.0
6.2;-0.0;130.6;52.8;-0.0
9.9;0.0;130.2;52.5;0.0
15.5;-0.0;128.4;51.9;-0.0
22.3;-0.0;130.9;52.7;-0.0
30.0;0.0;129.9;53.3;0.0
33.9;0.0;130.3;53.7;0.0
34.0;-0.0;130.4;53.3;-0.0
31.7;-0.0;130.4;53.4;-0.0
30.1;-0.0;128.8;52.7;-0.0
27.4;0.0;129.5;52.7;0.0
25.6;-0.0;129.3;54.3;-0.0
28.0;-0.0;129.3;53.0;-0.0
39.2;0.0;130.1;53.2;0.0
35.9;0.0;127.7;53.7;0.0
36.4;0.0;128.9;53.1;0.0
27.7;-0.0;130.5;53.5;-0.0
17.9;0.0;129.1;53.7;0.0
15.9;0.0;129.5;54.5;0.0
12.8;0.0;130.6;53.8;0.0
11.6;-0.0;129.5;53.5;-0.0
10.8;0.0;123.7;53.5;0.0
13.8;0.0;116.3;52.6;0.0
16.6;0.0;111.7;52.9;0.0
22.0;-0.0;105.4;52.8;-0.0
27.2;-0.0;101.7;54.0;-0.0
38.6;0.0;97.8;54.1;0.0
48.7;0.0;95.2;53.9;0.0
65.1;-0.0;91.5;53.7;-0.0
80.9;0.0;85.8;53.5;0.0
91.9;1.2;83.2;53.9;1.0
95.6;4.5;81.4;53.3;3.3
92.1;10.1;78.0;53.9;7.3
88.2;17.2;75.8;54.6;11.9
81.9;23.1;73.2;54.8;15.8
76.8;26.8;71.6;54.6;19.0
73.7;30.4;71.8;54.1;22.7
70.7;32.6;67.4;54.8;24.9
75.0;30.3;66.6;55.1;26.1
84.5;28.5;61.4;54.7;26.5
89.7;25.5;57.9;54.6;26.0
99.7;22.0;53.8;54.4;24.0
105.0;18.9;49.1;54.3;22.3
114.6;14.3;45.5;55.0;19.7
121.7;9.7;42.7;55.3;14.8
129.9;5.6;40.1;54.7;9.1
140.1;2.6;38.0;54.4;4.5
141.7;0.8;37.8;55.6;1.6
140.3;0.1;36.7;54.4;0.3
142.5;0.0;35.2;54.0;0.0
144.9;-0.0;34.7;55.8;-0.0
149.3;0.0;34.0;55.5;0.0
157.6;0.0;33.7;56.0;0.0
161.3;-0.0;32.1;54.8;-0.0
162.2;-0.0;31.3;55.3;-0.0
163.9;0.0;29.6;54.2;0.0
157.4;0.0;28.6;55.4;0.0
149.1;-0.0;27.6;55.7;-0.0
146.7;-0.0;25.9;54.9;-0.0
146.3;-0.0;24.7;55.9;-0.0
152.2;0.0;23.2;54.9;0.0
161.1;-0.0;21.3;55.2;-0.0
155.9;0.0;20.8;55.8;0.0
156.0;0.0;20.6;55.8;0.0
148.9;-0.0;21.0;54.9;-0.0
135.1;-0.0;22.6;56.3;-0.0
130.4;0.0;23.6;56.0;0.0
125.6;0.0;24.1;55.9;0.0
126.9;-0.0;24.9;56.4;-0.0
118.4;-0.0;23.8;55.8;-0.0
116.1;0.0;23.8;56.1;0.0
112.3;0.0;23.6;55.9;0.0
111.8;-0.0;24.5;54.9;-0.0
113.0;0.0;25.7;56.4;0.0
117.2;0.0;26.3;56.7;0.0
121.4;0.0;27.7;56.0;0.0
132.2;-0.0;28.9;56.3;-0.0
143.5;0.0;28.9;56.2;0.0
153.6;0.7;28.8;55.7;1.1
156.3;2.3;28.9;56.5;3.6
152.1;5.2;29.2;55.8;7.7
144.4;8.7;30.3;55.7;12.5
140.2;12.5;33.3;56.5;17.7
126.0;16.6;35.0;56.9;21.4
114.7;20.3;37.1;57.0;25.8
105.9;23.3;40.7;55.8;29.5
101.5;25.0;43.1;56.7;32.9
102.7;25.1;44.1;56.3;34.1
100.2;24.1;42.5;56.2;33.7
106.2;21.8;40.9;56.6;33.3
106.2;19.4;38.9;56.7;31.0
112.6;15.6;38.6;56.9;27.5
119.1;11.2;42.5;57.9;21.5
117.9;7.1;48.1;58.5;14.1
118.9;3.4;55.6;58.2;7.1
115.8;1.0;62.2;57.0;1.9
113.1;0.1;67.6;57.2;0.1
110.1;-0.0;68.3;56.4;-0.0
110.7;0.0;70.8;58.2;0.0
114.5;-0.0;71.9;57.4;-0.0
116.9;-0.0;72.8;57.7;-0.0
118.3;0.0;78.1;56.7;0.0
113.6;0.0;81.7;57.3;0.0
108.8;-0.0;84.5;57.4;-0.0
99.8;-0.0;84.3;57.4;-0.0
95.9;0.0;83.8;58.7;0.0
92.2;0.0;86.0;58.2;0.0
86.8;-0.0;85.2;57.8;-0.0
86.2;-0.0;85.9;57.7;-0.0
91.7;0.0;92.1;57.9;0.0
82.1;0.0;95.6;58.3;0.0
74.4;0.0;101.9;58.3;0.0
60.1;-0.0;106.9;58.6;-0.0
45.6;-0.0;113.6;58.5;-0.0
39.7;0.0;113.8;57.7;0.0
36.3;0.0;115.1;58.3;0.0
32.9;-0.0;116.4;57.7;-0.0
26.5;0.0;117.6;57.3;0.0
21.9;0.0;117.7;57.8;0.0
18.4;0.0;117.0;58.6;0.0
16.4;-0.0;119.4;59.1;-0.0
14.7;0.0;121.8;58.4;0.0
17.5;0.0;125.0;58.5;0.0
20.0;0.0;128.9;58.7;0.0
31.3;-0.0;131.4;58.9;-0.0
42.7;0.0;129.2;58.9;0.0
51.2;0.9;130.6;59.9;0.8
53.5;3.0;127.7;58.5;2.7
50.6;6.7;130.4;58.4;6.0
45.7;11.1;126.7;57.9;10.5
38.6;15.0;129.4;60.2;15.1
32.1;18.4;128.8;59.8;19.4
26.9;20.3;127.8;58.5;22.3
23.6;21.2;130.2;59.7;24.4
23.1;21.7;129.9;58.6;25.7
24.1;21.9;132.4;58.2;26.0
23.7;21.6;129.4;58.7;25.8
26.7;20.1;132.1;60.5;23.3
27.4;17.8;130.8;59.4;20.4
35.5;14.8;126.8;59.8;16.4
46.8;11.0;122.5;59.1;11.6
51.3;6.8;121.7;59.4;7.0
54.5;3.2;124.0;59.6;3.3
53.5;0.8;125.2;61.0;0.9
51.6;-0.0;130.5;59.8;-0.0
49.4;0.0;130.3;59.3;0.0
49.2;0.0;129.4;60.9;0.0
53.8;-0.0;129.5;61.2;-0.0
62.6;-0.0;123.6;60.7;-0.0
75.9;0.0;120.2;60.3;0.0
79.8;0.0;115.6;62.3;0.0
79.7;-0.0;112.8;60.1;-0.0
71.5;-0.0;110.7;60.9;-0.0
62.6;0.0;117.5;61.2;0.0
56.1;0.0;117.2;60.7;0.0
55.3;-0.0;113.3;60.5;-0.0
63.5;-0.0;103.8;61.7;-0.0
86.7;0.0;94.5;61.8;0.0
90.5;0.0;86.0;61.2;0.0
95.6;0.0;78.4;62.0;0.0
90.2;-0.0;77.5;63.0;-0.0
75.3;0.0;78.9;63.0;0.0
69.8;0.0;82.5;62.5;0.0
63.0;0.0;86.5;61.6;0.0
57.9;-0.0;90.7;64.2;-0.0
48.7;-0.0;91.4;63.0;-0.0
43.6;0.0;92.5;62.7;0.0
40.2;0.0;93.6;62.7;0.0
40.6;-0.0;92.0;63.6;-0.0
44.4;-0.0;88.9;62.6;-0.0
54.3;0.0;86.8;63.5;0.0
64.7;0.0;80.6;63.0;0.0
81.0;-0.0;76.5;63.1;-0.0
98.0;0.0;70.9;64.1;0.0
111.8;0.6;68.1;65.1;1.0
113.7;2.1;64.8;65.0;3.7
109.6;5.2;65.3;63.8;8.1
99.8;9.7;65.8;64.3;13.7
89.5;15.1;68.5;64.1;17.9
78.9;20.0;73.2;64.7;21.4
70.2;25.4;74.6;64.9;23.0
63.7;28.8;76.5;64.3;23.5
65.0;30.3;75.8;64.5;21.8
68.1;30.3;76.8;66.4;20.9
69.6;28.4;75.8;65.6;20.5
76.2;25.6;72.4;65.2;18.8
80.2;21.9;70.1;65.9;18.0
86.5;17.6;66.0;65.0;16.5
93.5;12.7;65.4;65.4;13.6
98.5;8.3;61.5;64.8;9.6
107.9;4.2;59.9;66.8;5.5
112.1;1.3;59.3;65.3;1.8
113.8;0.2;58.9;65.6;0.2
114.3;0.0;58.3;66.1;0.0
114.3;0.0;57.0;65.3;0.0
120.7;-0.0;56.5;65.6;-0.0
126.4;-0.0;56.8;66.4;-0.0
133.6;0.0;56.0;65.6;0.0
134.4;0.0;55.4;65.5;0.0
128.1;-0.0;57.4;67.7;-0.0
117.9;-0.0;57.2;66.5;-0.0
110.3;0.0;59.0;66.6;0.0
102.2;0.0;64.1;66.5;0.0
96.9;-0.0;65.4;67.7;-0.0
102.5;-0.0;61.9;66.7;-0.0
115.5;0.0;58.7;67.6;0.0
116.2;0.0;55.1;66.7;0.0
119.9;0.0;49.7;67.2;0.0
112.6;-0.0;47.7;68.5;-0.0
102.8;0.0;47.1;67.7;0.0
101.2;0.0;45.2;68.8;0.0
98.8;0.0;44.8;68.0;0.0
94.8;-0.0;46.4;65.9;-0.0
84.8;0.0;48.4;69.0;0.0
81.3;0.0;49.4;68.7;0.0
75.9;0.0;51.0;67.7;0.0
75.5;-0.0;51.0;68.4;-0.0
78.0;-0.0;50.2;68.1;-0.0
85.4;0.0;49.5;69.2;0.0
90.7;0.0;49.5;68.9;0.0
102.9;-0.0;48.1;70.6;-0.0
112.4;0.0;48.9;69.8;0.0
119.8;0.7;49.6;68.9;0.9
121.1;2.5;49.7;69.8;2.9
118.9;5.6;51.5;68.7;6.6
112.7;9.3;51.2;71.0;11.0
108.0;12.9;49.7;69.6;15.5
104.4;16.5;47.9;70.5;19.6
101.3;19.1;45.7;70.7;21.9
99.6;21.3;43.2;69.6;23.8
100.1;22.7;40.8;69.7;24.7
100.0;23.5;39.5;70.0;24.1
97.2;23.8;40.8;70.6;22.5
101.3;23.1;42.9;70.2;20.0
95.3;21.6;46.8;70.1;16.6
96.7;19.2;50.5;71.5;13.0
100.8;15.2;49.5;70.5;9.9
103.3;10.1;48.6;70.3;6.2
112.2;5.3;48.7;71.2;3.2
113.9;1.7;47.8;70.7;1.0
114.3;0.2;47.6;71.1;0.1
112.2;0.0;48.0;70.0;0.0
112.4;0.0;50.4;71.8;0.0
115.1;0.0;52.4;71.8;0.0
116.9;-0.0;53.5;71.9;-0.0
122.3;0.0;53.4;71.7;0.0
123.7;0.0;53.5;72.0;0.0
121.3;-0.0;52.2;72.4;-0.0
116.0;-0.0;49.9;72.7;-0.0
112.7;0.0;47.2;72.6;0.0
110.1;0.0;46.2;72.6;0.0
107.9;-0.0;45.6;72.0;-0.0
108.7;-0.0;47.6;73.8;-0.0
116.0;0.0;51.6;72.2;0.0
108.2;0.0;54.9;72.7;0.0
102.8;0.0;59.6;72.8;0.0
91.4;-0.0;60.1;73.7;-0.0
80.1;-0.0;59.7;72.9;-0.0
77.5;0.0;59.2;72.4;0.0
76.8;0.0;57.5;73.9;0.0
74.7;-0.0;56.1;73.5;-0.0
66.6;0.0;56.6;72.2;0.0
62.2;0.0;55.9;74.4;0.0
56.2;0.0;57.1;74.2;0.0
53.6;-0.0;57.1;75.7;-0.0
51.0;-0.0;58.3;72.7;-0.0
52.4;0.0;59.8;73.6;0.0
54.4;0.0;60.1;74.5;0.0
59.2;-0.0;58.0;74.4;-0.0
63.3;0.0;57.0;75.6;0.0
68.3;0.9;57.4;74.1;1.0
65.4;3.4;56.7;74.5;3.6
59.6;7.8;60.0;76.2;8.6
48.3;12.9;63.9;75.2;15.5
38.8;17.2;69.3;74.6;22.3
29.0;21.1;71.6;75.7;28.2
22.8;22.3;71.8;76.7;32.4
20.5;22.8;72.4;75.2;35.0
22.9;23.1;71.2;74.0;35.0
27.4;21.8;70.3;74.2;34.0
32.6;20.7;71.3;76.4;31.8
38.0;19.5;73.2;74.8;27.7
34.3;17.1;77.7;76.4;23.1
33.5;15.0;79.4;76.5;18.3
37.3;12.2;80.6;76.2;13.5
39.8;8.1;82.3;77.1;8.5
45.5;4.3;80.9;75.9;4.2
48.6;1.2;82.5;76.9;1.2
48.3;0.1;81.6;76.3;0.1
48.7;0.0;79.3;77.5;0.0
52.2;0.0;80.0;76.8;0.0
58.6;-0.0;77.1;77.7;-0.0
66.6;-0.0;74.1;77.8;-0.0
74.7;0.0;71.0;78.3;0.0
77.8;0.0;69.8;78.5;0.0
77.1;-0.0;69.8;77.9;-0.0
69.2;-0.0;69.7;78.7;-0.0
64.4;-0.0;74.4;79.3;-0.0
59.4;0.0;74.9;78.7;0.0
56.7;-0.0;76.0;78.4;-0.0
62.0;-0.0;74.9;78.8;-0.0
76.6;-0.0;72.3;79.3;-0.0
78.5;0.0;68.1;78.6;0.0
77.9;0.0;66.9;79.3;0.0
71.9;-0.0;65.4;77.7;-0.0
61.3;-0.0;64.4;79.2;-0.0
57.5;0.0;65.3;79.3;0.0
54.1;0.0;65.8;79.6;0.0
50.1;-0.0;64.4;79.9;-0.0
42.8;-0.0;64.6;79.8;-0.0
39.2;0.0;64.0;80.7;0.0
34.7;0.0;63.9;81.0;0.0
32.8;-0.0;62.0;81.2;-0.0
32.3;0.0;62.7;81.0;0.0
34.0;0.0;61.8;80.4;0.0
35.7;0.0;59.4;81.5;0.0
39.0;-0.0;57.3;80.8;-0.0
42.6;0.0;55.4;83.3;0.0
45.1;0.6;52.2;81.2;0.7
45.2;2.5;51.9;82.2;2.9
41.3;6.5;52.1;82.1;7.1
35.0;11.4;51.6;82.6;12.9
30.4;16.9;51.2;81.7;18.4
26.1;21.4;50.7;82.6;23.3
25.4;24.1;47.9;81.7;26.9
25.6;26.7;45.8;83.5;29.5
26.7;27.4;43.8;82.5;32.3
29.0;26.8;43.3;84.2;31.5
34.7;24.4;44.7;84.0;31.1
40.2;21.3;46.4;83.3;29.0
35.6;18.5;49.9;83.0;25.8
34.7;15.0;50.3;82.7;22.7
40.9;11.1;48.6;82.8;17.1
49.1;7.2;46.1;85.3;11.2
58.8;3.6;42.2;84.5;5.7
65.7;1.1;39.5;84.8;1.8
66.3;0.1;38.1;83.6;0.2
67.6;0.0;37.6;84.9;0.0
71.0;0.0;37.3;84.6;0.0
78.3;-0.0;36.4;84.1;-0.0
84.9;-0.0;36.5;84.5;-0.0
92.9;0.0;35.4;84.8;0.0
98.2;0.0;34.8;85.4;0.0
99.2;-0.0;34.9;87.7;-0.0
94.2;-0.0;36.6;85.9;-0.0
90.4;0.0;36.4;85.8;0.0
86.9;0.0;37.6;86.8;0.0
86.6;-0.0;37.0;86.9;-0.0
91.6;-0.0;34.8;87.2;-0.0
104.9;0.0;32.5;87.2;0.0
105.2;0.0;29.7;86.2;0.0
106.0;0.0;27.8;86.4;0.0
100.0;-0.0;26.9;87.4;-0.0
87.8;0.0;26.7;87.2;0.0
85.3;0.0;27.2;87.0;0.0
81.2;0.0;27.7;89.1;0.0
78.0;-0.0;28.9;88.7;-0.0
