1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
88.8;9.5;65.9;66.0;8.0
89.0;8.8;66.4;67.5;7.2
87.4;8.2;64.8;66.7;6.5
89.2;7.3;63.9;66.2;5.7
90.8;6.6;65.6;66.1;5.1
92.5;6.1;63.2;66.2;4.6
92.8;5.3;63.9;66.4;4.0
94.7;4.8;63.4;67.1;3.4
95.4;4.1;63.7;65.2;2.9
95.8;3.5;64.0;64.9;2.5
97.2;3.1;63.3;67.2;2.0
96.6;2.5;62.4;67.0;1.7
98.0;2.1;62.8;65.0;1.4
97.2;1.6;63.3;65.5;1.1
98.7;1.3;62.2;67.4;0.8
98.9;1.0;61.7;65.7;0.6
100.0;0.7;61.5;65.6;0.4
100.8;0.5;62.4;66.2;0.3
100.6;0.3;59.2;66.1;0.2
100.8;0.2;59.7;67.1;0.1
100.4;0.1;59.3;65.4;0.0
101.1;-0.0;58.7;65.6;-0.0
102.5;-0.0;58.1;66.7;-0.0
99.3;-0.0;57.8;66.4;-0.0
101.8;-0.0;58.0;66.6;-0.0
100.3;-0.0;57.5;67.1;-0.0
101.4;-0.0;57.4;65.9;-0.0
105.2;-0.0;55.9;66.0;-0.0
102.2;0.0;55.8;66.4;0.0
103.5;0.0;54.6;66.6;0.0
104.0;0.0;53.9;65.1;0.0
105.7;0.0;53.6;66.0;0.0
107.6;0.0;54.0;66.7;0.0
105.1;0.0;52.8;66.4;0.0
107.1;0.0;52.9;66.1;0.0
109.7;0.0;52.3;66.1;0.0
109.7;0.0;52.3;66.9;0.0
112.8;0.0;51.3;66.4;0.0
113.1;0.0;50.9;66.5;0.0
113.7;0.0;50.5;66.4;0.0
113.7;0.0;50.2;66.4;0.0
114.3;-0.0;49.4;67.3;-0.0
119.3;-0.0;48.5;65.6;-0.0
119.4;-0.0;48.4;66.2;-0.0
118.8;-0.0;48.2;66.2;-0.0
122.1;-0.0;47.0;65.4;-0.0
122.5;-0.0;46.9;67.2;-0.0
123.0;-0.0;45.4;67.4;-0.0
125.7;-0.0;45.5;65.9;-0.0
124.7;-0.0;45.2;66.2;-0.0
131.1;-0.0;45.3;68.3;-0.0
130.6;-0.0;45.1;67.7;-0.0
130.6;0.0;43.7;64.9;0.0
132.2;0.0;43.9;66.7;0.0
132.6;0.0;43.4;66.8;0.0
134.6;0.0;44.3;66.1;0.0
135.2;0.0;43.2;66.7;0.0
133.8;0.0;42.9;66.6;0.0
134.9;0.0;42.3;66.7;0.0
133.1;0.0;42.4;66.2;0.0
135.9;0.0;42.8;67.1;0.0
133.8;0.0;42.8;66.1;0.0
132.2;0.0;42.1;66.2;0.0
134.3;0.0;41.8;66.2;0.0
128.9;-0.0;42.3;65.9;-0.0
128.7;-0.0;41.9;67.3;-0.0
127.3;-0.0;42.0;66.7;-0.0
131.1;-0.0;42.4;67.1;-0.0
124.6;-0.0;43.5;67.1;-0.0
123.1;-0.0;42.9;67.2;-0.0
125.0;-0.0;43.1;66.8;-0.0
124.3;-0.0;43.5;66.4;-0.0
119.5;-0.0;43.6;67.1;-0.0
119.1;-0.0;43.8;66.0;-0.0
117.5;-0.0;44.1;68.2;-0.0
119.1;-0.0;45.0;66.9;-0.0
116.9;0.0;44.4;66.5;0.0
114.2;0.0;45.1;67.7;0.0
113.7;0.0;45.0;66.6;0.0
111.4;0.0;45.0;66.9;0.0
109.3;0.0;46.0;66.5;0.0
111.6;0.0;45.6;67.1;0.0
108.7;0.0;45.2;66.2;0.0
107.5;0.0;46.6;67.7;0.0
106.1;0.0;45.9;67.1;0.0
105.6;0.0;46.9;68.9;0.0
106.1;0.0;46.6;67.5;0.0
105.3;0.0;46.8;66.3;0.0
106.7;-0.0;47.4;67.6;-0.0
104.2;-0.0;46.8;67.0;-0.0
106.2;-0.0;46.8;68.2;-0.0
106.0;-0.0;47.0;67.1;-0.0
104.9;-0.0;46.6;65.9;-0.0
106.0;-0.0;45.9;67.9;-0.0
108.5;-0.0;45.9;66.4;-0.0
108.4;-0.0;46.0;66.2;-0.0
110.2;-0.0;45.4;67.2;-0.0
113.9;-0.0;46.2;66.7;-0.0
115.4;-0.0;45.9;66.9;-0.0
116.7;-0.0;45.4;67.7;-0.0
118.8;0.0;44.4;66.3;0.0
120.0;0.0;44.3;67.5;0.0
118.2;0.0;44.3;68.0;0.0
119.2;0.0;42.8;67.4;0.0
122.0;0.0;42.6;66.4;0.0
117.1;0.0;43.0;66.7;0.0
118.1;0.0;43.2;66.0;0.0
120.3;0.0;42.5;66.2;0.0
117.8;0.0;41.8;67.6;0.0
119.8;0.0;41.0;67.5;0.0
118.9;0.0;41.4;67.4;0.0
119.4;0.0;41.2;67.5;0.0
119.1;0.0;41.2;66.7;0.0
116.3;-0.0;41.5;67.4;-0.0
117.1;-0.0;40.7;66.0;-0.0
114.7;-0.0;40.9;67.1;-0.0
113.1;-0.0;40.0;67.3;-0.0
112.4;-0.0;39.8;67.9;-0.0
110.2;-0.0;40.0;66.9;-0.0
109.4;-0.0;39.4;67.9;-0.0
106.6;-0.0;40.0;67.0;-0.0
104.4;-0.0;39.1;67.6;-0.0
102.3;-0.0;39.3;67.0;-0.0
99.2;-0.0;39.7;67.3;-0.0
98.7;-0.0;39.7;67.4;-0.0
97.2;0.0;40.0;67.0;0.0
97.3;0.0;39.4;66.7;0.0
98.5;0.0;38.7;67.2;0.0
100.2;0.0;39.7;66.0;0.0
99.0;0.0;39.1;67.1;0.0
95.2;0.0;38.7;67.2;0.0
97.0;0.0;39.3;67.8;0.0
95.7;0.0;39.4;67.5;0.0
96.1;0.0;39.2;68.4;0.0
96.7;0.0;39.0;67.8;0.0
95.4;0.0;39.6;68.6;0.0
95.2;0.0;39.0;68.5;0.0
93.4;-0.0;39.3;66.5;-0.0
94.4;-0.0;39.3;67.1;-0.0
94.6;-0.0;39.3;67.0;-0.0
93.3;-0.0;39.5;67.1;-0.0
94.3;-0.0;39.0;67.9;-0.0
93.4;-0.0;39.0;67.5;-0.0
93.6;-0.0;39.3;67.3;-0.0
91.2;-0.0;38.5;66.0;-0.0
91.2;-0.0;38.6;68.3;-0.0
88.6;-0.0;39.1;67.5;-0.0
87.7;-0.0;38.4;67.6;-0.0
87.6;0.0;38.4;66.6;0.0
87.5;0.0;38.7;67.5;0.0
86.8;0.0;38.9;68.8;0.0
85.0;0.0;38.4;66.8;0.0
85.0;0.0;38.7;67.4;0.0
83.7;0.0;39.0;67.0;0.0
83.5;0.0;38.1;67.6;0.0
84.0;0.0;38.6;68.2;0.0
83.2;0.0;38.8;67.4;0.0
83.2;0.0;37.5;67.7;0.0
82.1;0.0;37.7;66.9;0.0
80.0;0.0;38.4;67.4;0.0
81.8;0.0;38.3;67.7;0.0
80.6;-0.0;38.6;69.0;-0.0
79.3;-0.0;37.9;68.1;-0.0
79.3;-0.0;38.7;67.3;-0.0
81.4;-0.0;38.6;67.7;-0.0
81.0;-0.0;38.1;66.7;-0.0
80.3;-0.0;38.7;68.2;-0.0
80.2;-0.0;38.4;67.3;-0.0
80.3;-0.0;38.0;68.2;-0.0
81.4;-0.0;38.4;66.9;-0.0
80.2;-0.0;38.6;66.4;-0.0
81.9;-0.0;38.3;67.7;-0.0
81.2;0.0;38.4;66.7;0.0
82.3;0.0;38.5;68.1;0.0
82.0;0.0;38.7;66.7;0.0
85.6;0.0;38.9;67.2;0.0
86.1;0.0;39.6;66.5;0.0
87.0;0.0;38.4;66.7;0.0
88.0;0.0;38.8;67.4;0.0
89.1;0.0;39.3;66.2;0.0
89.6;0.0;39.4;66.6;0.0
91.0;0.0;39.7;66.4;0.0
91.2;0.0;39.0;66.4;0.0
93.1;0.0;39.7;66.6;0.0
94.5;0.0;39.5;67.7;0.0
96.7;-0.0;39.5;67.3;-0.0
96.0;-0.0;39.4;66.9;-0.0
99.6;-0.0;40.5;68.1;-0.0
102.5;-0.0;39.9;67.5;-0.0
106.1;-0.0;39.7;67.2;-0.0
104.5;-0.0;40.1;66.7;-0.0
107.0;-0.0;39.4;66.6;-0.0
110.5;-0.0;39.6;67.6;-0.0
111.9;-0.0;39.3;67.4;-0.0
113.6;-0.0;40.6;66.6;-0.0
113.1;-0.0;40.2;67.1;-0.0
114.6;0.0;40.0;66.6;0.0
118.7;0.1;39.7;66.7;0.2
119.3;0.2;39.7;66.5;0.3
121.0;0.3;39.5;66.4;0.5
123.2;0.5;40.0;67.0;0.7
125.6;0.6;39.5;66.6;1.0
126.1;0.8;39.3;66.8;1.3
125.7;1.1;39.5;67.6;1.7
127.0;1.3;39.0;66.6;2.1
125.9;1.7;39.6;67.8;2.6
127.1;2.0;38.8;68.0;3.1
128.1;2.3;38.7;67.5;3.7
128.7;2.8;38.6;67.2;4.4
126.7;3.2;38.8;66.2;5.0
123.1;3.8;38.6;66.1;5.8
124.6;4.2;38.5;67.8;6.7
124.3;4.8;38.5;66.1;7.5
123.5;5.5;37.7;67.7;8.5
120.2;6.0;37.8;66.1;9.2
120.7;6.7;37.2;67.2;10.2
120.1;7.3;37.7;67.7;11.2
117.3;8.1;36.8;66.7;12.2
119.6;8.5;36.4;68.0;13.0
117.6;9.3;36.7;66.2;14.2
116.5;9.9;36.1;66.3;15.1
115.4;10.6;36.4;67.4;16.0
117.1;11.1;36.0;67.3;16.5
115.0;11.8;35.4;66.8;17.7
113.5;12.3;35.6;67.1;18.7
113.1;13.0;35.5;66.6;19.4
113.3;13.7;35.0;66.6;19.8
109.8;14.1;35.1;67.7;21.1
110.0;14.5;34.2;66.5;21.7
107.3;15.0;34.7;66.5;22.3
108.4;15.5;35.0;67.6;23.2
107.0;15.9;34.2;66.6;23.7
105.3;16.9;34.2;66.6;24.4
105.6;17.3;34.5;65.7;25.2
103.0;17.7;34.1;65.7;25.7
103.8;17.9;34.6;66.4;26.2
103.8;18.8;35.0;66.7;26.6
102.3;19.2;34.4;68.4;26.9
100.4;19.0;34.7;67.5;27.4
99.2;19.8;34.6;66.6;28.2
98.7;19.8;34.6;67.0;28.3
98.7;20.2;34.9;66.7;28.6
98.5;20.3;34.3;67.5;29.0
96.0;20.6;35.4;66.3;29.1
95.6;21.2;34.9;66.4;29.9
97.0;21.5;35.3;65.7;29.9
97.2;21.3;34.9;65.9;30.3
96.2;21.7;36.0;66.7;30.2
94.2;22.1;35.5;67.7;30.4
95.1;21.7;35.3;66.4;31.0
94.3;22.0;35.4;68.1;31.2
95.8;22.1;35.3;67.4;30.8
94.9;22.1;35.4;66.7;31.0
94.5;21.8;35.7;67.4;31.0
95.0;22.3;36.3;67.4;30.4
96.3;22.4;36.6;65.9;30.9
93.1;21.9;36.4;67.7;30.5
94.2;22.4;36.1;66.9;30.6
96.0;22.4;36.9;67.0;29.9
93.6;21.9;36.3;66.3;29.2
94.1;21.7;36.9;67.9;29.6
94.2;21.8;36.9;67.1;28.8
96.8;21.3;37.2;66.8;28.8
95.2;21.1;36.9;66.7;28.4
97.6;20.5;37.0;65.8;27.9
97.0;20.6;37.4;66.9;27.6
99.8;20.1;37.3;67.1;26.8
98.9;19.8;36.5;66.3;26.8
99.3;19.7;37.3;67.3;26.2
99.2;18.9;37.2;66.3;25.6
101.9;18.7;37.0;66.8;24.8
100.6;18.3;37.0;67.1;24.5
101.2;17.8;37.2;66.8;23.8
101.8;17.3;36.8;66.5;23.1
101.4;17.1;36.8;66.3;22.7
102.1;16.4;36.4;66.7;21.8
104.3;16.0;36.5;67.7;21.3
104.7;15.6;35.7;65.5;21.1
107.1;15.2;36.6;66.3;20.2
105.7;14.5;36.3;67.4;19.3
108.0;13.8;35.6;66.4;18.4
110.3;13.2;35.9;67.2;17.9
111.6;12.7;35.3;67.5;16.8
113.1;11.9;34.7;67.0;16.1
116.4;11.4;34.9;66.1;15.3
116.3;10.5;34.0;65.6;14.3
118.5;10.1;33.9;65.9;13.8
121.4;9.5;33.9;67.3;12.6
122.1;8.8;33.2;68.3;12.0
122.7;8.1;33.0;66.7;11.2
122.3;7.4;32.8;67.5;10.3
124.0;7.1;33.7;65.8;9.5
122.7;6.2;32.2;66.4;8.6
123.6;5.6;31.6;67.9;7.7
125.6;5.0;31.5;66.7;7.1
130.8;4.4;31.7;66.5;6.2
128.9;3.9;31.4;66.7;5.5
129.2;3.4;31.4;67.5;4.7
128.3;2.9;31.3;66.3;4.0
130.2;2.5;31.0;66.7;3.4
133.4;2.0;30.7;67.4;2.8
130.5;1.6;30.9;66.3;2.3
133.3;1.2;30.3;66.6;1.7
132.2;0.9;30.6;66.3;1.3
132.3;0.7;30.9;66.6;1.0
134.8;0.4;30.6;66.7;0.6
132.2;0.3;30.9;65.3;0.4
133.9;0.1;31.2;68.0;0.2
134.2;0.1;31.1;66.3;0.1
133.6;-0.0;32.2;66.4;-0.0
131.4;-0.0;32.2;65.7;-0.0
132.2;-0.0;32.4;67.2;-0.0
130.9;-0.0;32.5;67.1;-0.0
129.5;-0.0;33.3;66.8;-0.0
129.2;-0.0;33.2;66.5;-0.0
129.3;-0.0;33.7;65.6;-0.0
128.9;0.0;33.4;65.8;0.0
127.0;0.0;33.5;66.9;0.1
130.4;0.0;34.0;66.3;0.1
130.2;0.0;34.8;66.4;0.1
128.5;0.0;35.4;67.5;0.1
129.8;0.0;35.5;66.4;0.1
127.6;0.0;35.8;67.8;0.1
129.3;0.0;36.2;66.3;0.1
129.2;0.0;36.4;66.9;0.1
130.4;0.0;36.7;67.0;0.0
129.5;0.0;36.7;66.2;0.0
133.2;0.0;37.2;66.7;0.0
128.9;-0.0;36.8;66.1;-0.0
132.5;-0.0;36.2;67.2;-0.0
134.1;-0.0;37.1;66.5;-0.0
135.2;-0.0;36.6;66.5;-0.0
133.4;-0.0;37.1;66.1;-0.0
135.6;-0.0;36.9;65.9;-0.0
134.9;-0.0;37.6;65.1;-0.0
133.8;-0.0;37.1;65.7;-0.0
138.6;-0.0;36.8;67.6;-0.0
141.8;-0.0;36.4;66.7;-0.0
141.9;-0.0;36.1;67.4;-0.0
145.5;-0.0;35.9;67.0;-0.0
142.3;0.0;35.9;67.3;0.0
145.7;0.0;35.4;67.2;0.0
146.2;0.0;34.9;66.7;0.0
146.8;0.0;34.1;67.2;0.0
146.1;0.0;34.8;67.2;0.0
146.2;0.0;34.6;67.0;0.0
147.1;0.0;34.4;66.5;0.0
146.3;0.0;35.1;66.5;0.0
145.0;0.0;34.6;66.5;0.0
143.6;0.0;34.9;65.6;0.0
145.6;0.0;34.6;66.8;0.0
140.7;0.0;34.0;67.2;0.0
138.8;-0.0;34.5;66.9;-0.0
140.5;-0.0;34.0;67.4;-0.0
138.8;-0.0;34.3;66.7;-0.0
141.3;-0.0;34.5;66.7;-0.0
135.8;-0.0;33.8;65.5;-0.0
136.0;-0.0;34.7;67.5;-0.0
134.6;-0.0;34.8;66.1;-0.0
132.3;-0.0;34.6;65.6;-0.0
130.9;-0.0;35.3;66.8;-0.0
130.8;-0.0;35.4;65.3;-0.0
130.5;-0.0;35.1;65.8;-0.0
129.5;-0.0;35.6;67.0;-0.0
125.6;0.0;36.0;66.8;0.0
126.9;0.0;36.3;67.2;0.0
124.8;0.0;35.7;65.4;0.0
126.7;0.0;36.0;65.6;0.0
124.9;0.0;37.2;66.0;0.0
123.9;0.0;36.7;65.6;0.0
121.9;0.0;36.8;66.5;0.0
121.8;0.0;36.7;66.3;0.0
122.1;0.0;36.6;66.2;0.0
120.2;0.0;37.0;67.0;0.0
119.1;0.0;37.5;66.2;0.0
117.8;0.0;36.7;66.3;0.0
120.5;-0.0;36.8;66.3;-0.0
118.4;-0.0;36.7;64.6;-0.0
117.7;-0.0;36.7;65.5;-0.0
118.4;-0.0;36.0;65.4;-0.0
122.3;-0.0;35.3;65.6;-0.0
119.1;-0.0;35.6;66.6;-0.0
122.6;-0.0;35.2;66.7;-0.0
122.2;-0.0;34.5;65.9;-0.0
127.1;-0.0;34.8;66.4;-0.0
126.9;-0.0;34.2;66.8;-0.0
131.0;-0.0;33.6;67.1;-0.0
133.5;-0.0;33.5;66.2;-0.0
134.2;0.0;32.4;66.1;0.0
135.1;0.0;32.4;67.2;0.0
138.0;0.0;31.8;66.5;0.0
134.5;0.0;31.5;67.5;0.0
133.8;0.0;31.9;65.8;0.0
129.7;0.0;30.6;65.3;0.0
130.3;0.0;30.8;66.3;0.0
132.8;0.0;30.2;66.9;0.0
131.4;0.0;29.8;65.7;0.0
132.8;0.0;29.7;66.3;0.0
131.8;0.0;29.1;66.7;0.0
134.1;0.0;29.7;66.2;0.0
132.6;0.0;29.6;66.2;0.0
132.3;-0.0;29.3;66.5;-0.0
131.7;-0.0;30.0;65.8;-0.0
132.2;-0.0;29.2;66.3;-0.0
128.5;-0.0;29.4;66.4;-0.0
128.4;-0.0;30.1;65.0;-0.0
122.9;-0.0;30.1;65.6;-0.0
122.5;-0.0;30.0;66.2;-0.0
119.5;-0.0;29.9;65.9;-0.0
115.3;-0.0;30.7;66.2;-0.0
116.8;-0.0;31.3;66.2;-0.0
110.3;-0.0;31.7;66.3;-0.0
110.4;-0.0;30.9;65.4;-0.0
109.2;0.0;32.3;65.9;0.0
108.4;0.0;32.2;65.8;0.0
107.0;0.0;32.4;67.3;0.0
104.7;0.0;32.3;66.8;0.0
104.6;0.0;33.2;64.0;0.0
106.8;0.0;33.7;66.8;0.0
104.9;0.0;34.6;67.4;0.0
104.2;0.0;34.6;66.1;0.0
103.4;0.0;34.9;66.7;0.0
101.2;0.0;35.0;65.6;0.0
100.9;0.0;35.7;66.4;0.0
100.1;0.0;36.1;66.3;0.0
100.6;-0.0;36.3;66.1;-0.0
100.6;-0.0;36.7;65.3;-0.0
99.9;-0.0;36.8;66.6;-0.0
100.1;-0.0;36.8;66.4;-0.0
98.1;-0.0;36.7;66.9;-0.0
98.6;-0.0;36.6;65.8;-0.0
96.8;-0.0;37.7;66.2;-0.0
94.7;-0.0;36.8;65.4;-0.0
95.4;-0.0;37.6;66.1;-0.0
93.2;-0.0;37.9;68.1;-0.0
93.1;-0.0;37.8;67.1;-0.0
91.6;-0.0;37.6;66.7;-0.0
90.9;0.0;37.3;66.3;0.0
90.4;0.0;38.3;65.8;0.0
89.0;0.0;38.4;65.5;0.0
88.1;0.0;38.1;64.8;0.0
87.0;0.0;37.8;67.2;0.0
88.6;0.0;37.8;67.3;0.0
87.8;0.0;37.7;67.1;0.0
86.0;0.0;37.4;67.2;0.0
84.9;0.0;37.3;66.6;0.0
86.7;0.0;36.7;67.1;0.0
83.7;0.0;37.6;65.9;0.0
84.7;0.0;37.6;67.1;0.0
85.0;-0.0;37.1;66.4;-0.0
84.6;-0.0;37.2;65.7;-0.0
84.9;-0.0;37.9;66.4;-0.0
84.7;-0.0;37.5;65.9;-0.0
85.3;-0.0;36.5;66.4;-0.0
84.6;-0.0;37.2;64.9;-0.0
84.3;-0.0;37.0;66.5;-0.0
85.5;-0.0;36.6;65.0;-0.0
85.7;-0.0;37.1;66.5;-0.0
84.9;-0.0;36.4;66.4;-0.0
86.2;-0.0;36.9;66.3;-0.0
86.5;0.0;36.6;67.2;0.0
86.4;0.0;36.5;66.0;0.0
89.0;0.0;36.1;65.5;0.0
89.4;0.0;36.6;66.3;0.0
90.5;0.0;36.8;66.3;0.0
91.5;0.0;36.4;65.0;0.0
94.5;0.0;36.4;66.2;0.1
95.5;0.0;36.6;65.8;0.1
95.6;0.0;35.3;65.5;0.1
97.1;0.0;36.1;65.3;0.1
95.8;0.0;36.8;65.5;0.0
98.9;0.0;36.6;65.5;0.0
100.1;0.0;37.2;66.7;0.0
100.2;-0.0;35.9;65.7;-0.0
105.4;-0.0;36.1;65.8;-0.0
106.7;-0.0;36.0;65.5;-0.0
108.5;-0.0;36.0;65.2;-0.0
110.6;-0.0;35.7;66.7;-0.0
111.7;-0.0;36.2;66.2;-0.0
113.9;-0.0;35.5;66.6;-0.0
114.6;-0.0;36.0;66.1;-0.0
117.8;-0.0;35.6;65.2;-0.0
120.6;-0.0;35.1;66.3;-0.0
120.2;-0.0;35.9;65.4;-0.0
122.6;0.0;35.5;65.6;0.1
125.3;0.1;35.3;65.6;0.2
126.6;0.2;35.2;65.9;0.3
127.6;0.3;35.5;66.0;0.5
128.4;0.4;36.0;66.1;0.8
130.1;0.5;35.3;65.4;1.0
132.2;0.7;35.2;66.5;1.4
136.2;0.9;35.0;66.4;1.7
134.9;1.1;35.0;65.1;2.2
134.4;1.4;35.0;66.0;2.6
133.0;1.7;35.7;66.2;3.1
133.8;2.0;34.7;66.3;3.8
134.4;2.3;35.1;66.4;4.4
134.6;2.7;35.4;65.6;5.3
