1_G137.1;2_G-56.47;3_G36.31;6_G63.29;8_G40.43
52.8;0.0;130.9;47.1;0.0
53.4;0.0;132.8;47.6;0.1
53.7;0.0;130.4;47.8;0.1
54.6;0.0;127.7;47.5;0.1
55.2;0.0;129.0;47.7;0.1
55.6;0.0;129.4;47.5;0.1
55.2;0.0;132.3;47.8;0.1
55.5;0.0;131.7;48.5;0.0
57.6;0.0;127.8;47.7;0.0
57.7;0.0;132.4;46.6;0.0
58.9;0.0;132.5;47.6;0.0
59.9;0.0;132.3;47.1;0.0
61.4;-0.0;130.6;47.3;-0.0
60.9;-0.0;130.2;47.6;-0.0
61.7;-0.0;126.5;47.3;-0.0
62.7;-0.0;131.5;47.5;-0.0
64.3;-0.0;131.5;46.7;-0.0
64.4;-0.0;127.8;47.9;-0.0
66.1;-0.0;128.3;47.8;-0.0
68.5;-0.0;132.3;47.0;-0.0
69.0;-0.0;129.5;47.9;-0.0
69.9;-0.0;129.3;47.3;-0.0
70.7;-0.0;130.3;47.2;-0.0
71.2;0.0;128.8;47.8;0.0
72.4;0.0;127.6;47.1;0.0
73.1;0.0;129.1;47.7;0.0
71.6;0.0;128.9;47.1;0.0
72.4;0.0;128.4;47.8;0.0
72.8;0.0;129.7;47.3;0.0
71.9;0.0;129.7;47.7;0.0
72.7;0.0;130.9;47.9;0.0
70.8;0.0;132.7;47.9;0.0
70.7;0.0;128.4;47.8;0.0
69.7;0.0;128.9;48.0;0.0
68.9;0.0;129.0;47.3;0.0
67.9;-0.0;133.0;48.4;-0.0
67.7;-0.0;130.1;47.1;-0.0
65.3;-0.0;128.6;47.7;-0.0
65.1;-0.0;130.0;48.2;-0.0
63.7;-0.0;127.4;47.3;-0.0
62.6;-0.0;127.6;47.0;-0.0
60.6;-0.0;130.4;48.1;-0.0
60.9;-0.0;130.4;47.0;-0.0
59.4;-0.0;131.0;47.3;-0.0
57.5;-0.0;129.9;48.0;-0.0
56.7;-0.0;131.2;47.0;-0.0
57.7;-0.0;130.3;47.5;-0.0
55.5;0.0;130.5;47.6;0.0
54.4;0.0;131.8;47.4;0.0
55.0;0.0;130.4;47.8;0.0
53.6;0.0;127.6;47.9;0.0
52.6;0.0;130.2;48.4;0.0
51.4;0.0;130.5;47.8;0.0
50.1;0.0;130.7;47.6;0.0
49.4;0.0;130.5;48.6;0.0
49.5;0.0;130.5;47.4;0.0
48.2;0.0;130.0;47.8;0.0
47.9;0.0;129.3;47.5;0.0
46.7;0.0;128.5;47.1;0.0
47.3;-0.0;128.8;47.5;-0.0
46.0;-0.0;130.7;47.0;-0.0
46.2;-0.0;130.8;46.7;-0.0
45.8;-0.0;129.7;46.2;-0.0
46.2;-0.0;131.3;47.5;-0.0
47.5;-0.0;132.7;47.8;-0.0
48.2;-0.0;130.8;47.6;-0.0
49.9;-0.0;130.6;48.1;-0.0
51.0;-0.0;132.2;48.1;-0.0
54.7;-0.0;127.5;47.4;-0.0
56.9;-0.0;130.7;47.2;-0.0
57.8;-0.0;129.0;47.6;-0.0
58.1;0.0;130.5;47.6;0.0
59.7;0.0;130.4;46.6;0.0
60.6;0.0;130.8;48.6;0.0
59.3;0.0;130.1;47.7;0.0
57.4;0.0;129.0;47.7;0.0
56.1;0.0;130.0;47.6;0.0
55.0;0.0;131.4;47.0;0.0
54.5;0.0;128.3;47.4;0.0
55.2;0.0;129.3;47.4;0.0
55.3;0.0;127.7;47.7;0.0
54.7;0.0;130.5;48.0;0.0
54.3;0.0;130.6;48.1;0.0
53.9;0.0;130.3;47.7;0.0
52.2;-0.0;129.9;47.6;-0.0
52.1;-0.0;132.3;48.0;-0.0
50.7;-0.0;129.4;47.6;-0.0
48.3;-0.0;128.3;47.6;-0.0
47.5;-0.0;130.6;47.7;-0.0
45.1;-0.0;130.2;47.8;-0.0
42.9;-0.0;127.6;48.3;-0.0
41.6;-0.0;128.1;47.7;-0.0
38.8;-0.0;130.3;47.8;-0.0
36.7;-0.0;129.6;47.4;-0.0
35.6;-0.0;129.1;47.2;-0.0
33.9;-0.0;130.6;47.5;-0.0
32.1;0.0;130.2;47.3;0.0
32.0;0.0;130.5;48.0;0.0
32.1;0.0;130.6;48.0;0.0
31.6;0.0;131.3;48.1;0.0
31.6;0.0;130.3;47.6;0.0
32.1;0.0;129.1;48.1;0.0
31.3;0.0;131.1;47.7;0.0
30.8;0.0;130.5;48.2;0.0
30.0;0.0;130.7;47.5;0.0
30.1;0.0;129.7;48.8;0.0
29.4;0.0;131.8;48.4;0.0
28.9;0.0;129.0;48.5;0.0
28.9;-0.0;128.1;47.9;-0.0
28.1;-0.0;130.6;47.8;-0.0
28.7;-0.0;129.8;47.9;-0.0
27.7;-0.0;130.6;48.3;-0.0
27.8;-0.0;130.0;48.1;-0.0
26.8;-0.0;128.8;48.5;-0.0
26.5;-0.0;133.4;48.4;-0.0
25.2;-0.0;130.9;47.1;-0.0
23.7;-0.0;130.5;47.5;-0.0
22.5;-0.0;130.4;48.7;-0.0
21.0;-0.0;128.9;47.4;-0.0
20.1;0.0;130.7;47.9;0.0
19.2;0.0;131.1;47.8;0.0
18.6;0.0;132.3;47.2;0.0
18.0;0.0;128.5;47.9;0.0
17.7;0.0;129.6;47.7;0.0
17.1;0.0;129.4;47.8;0.0
16.6;0.0;130.0;46.7;0.0
16.0;0.0;130.0;47.6;0.0
16.2;0.0;130.2;48.4;0.0
16.2;0.0;129.0;46.9;0.0
16.2;0.0;127.5;46.8;0.0
16.3;0.0;127.6;47.9;0.0
16.2;0.0;125.9;47.7;0.0
16.8;-0.0;127.8;47.6;-0.0
17.2;-0.0;126.0;47.3;-0.0
18.1;-0.0;123.5;47.7;-0.0
19.0;-0.0;124.3;47.5;-0.0
19.0;-0.0;123.9;48.2;-0.0
20.2;-0.0;122.3;46.9;-0.0
20.8;-0.0;120.7;48.7;-0.0
21.5;-0.0;124.2;47.4;-0.0
21.7;-0.0;119.8;47.3;-0.0
23.2;-0.0;122.9;47.6;-0.0
24.7;-0.0;119.8;47.7;-0.0
25.4;0.0;120.3;47.9;0.0
27.2;0.0;117.0;47.4;0.0
29.2;0.0;117.8;48.1;0.0
30.9;0.0;117.9;48.2;0.0
33.4;0.0;115.6;48.4;0.0
34.7;0.0;115.9;47.9;0.0
36.8;0.0;112.0;48.4;0.0
39.1;0.0;116.1;48.9;0.0
40.5;0.0;112.0;47.7;0.0
41.9;0.0;114.0;47.4;0.0
43.9;0.0;110.1;48.9;0.0
46.4;0.0;109.9;47.4;0.0
49.1;0.0;108.7;47.4;0.0
51.2;-0.0;109.1;48.4;-0.0
54.3;-0.0;107.1;47.8;-0.0
57.9;-0.0;106.2;47.6;-0.0
61.2;-0.0;105.3;48.9;-0.0
63.0;-0.0;104.6;48.5;-0.0
66.8;-0.0;105.7;48.3;-0.0
71.1;-0.0;102.4;48.3;-0.0
71.7;-0.0;100.5;47.6;-0.0
74.0;-0.0;101.1;48.3;-0.0
78.3;-0.0;100.6;47.4;-0.0
80.7;-0.0;99.0;47.9;-0.0
83.7;0.0;99.1;48.3;0.0
85.8;0.1;96.2;48.1;0.1
87.3;0.3;96.8;47.0;0.3
89.8;0.4;95.8;49.0;0.4
93.8;0.6;94.0;47.9;0.6
94.4;0.8;94.4;48.1;0.9
95.9;1.0;94.7;47.8;1.1
96.6;1.2;93.9;47.2;1.4
98.9;1.5;94.2;47.8;1.8
98.7;1.9;92.5;47.8;2.2
99.0;2.2;93.3;48.3;2.6
99.8;2.5;92.3;47.1;3.1
97.6;3.0;92.4;48.2;3.6
96.5;3.4;93.0;47.4;4.2
97.1;3.9;93.1;48.8;4.8
95.0;4.5;93.8;48.1;5.4
95.1;4.9;93.7;47.7;6.1
94.4;5.5;94.8;48.0;6.9
92.8;6.1;93.0;48.6;7.6
89.6;6.6;96.6;47.9;8.5
89.4;7.3;97.8;47.9;9.2
88.8;7.8;96.7;48.2;10.0
87.2;8.5;98.6;47.9;11.1
84.4;9.0;98.9;48.6;11.6
83.2;9.7;100.2;48.1;12.3
82.4;10.2;98.9;47.6;13.0
79.1;10.7;100.7;48.9;14.0
79.7;10.9;101.5;49.0;14.8
77.0;11.7;100.7;48.2;15.5
77.9;12.1;100.5;48.1;16.2
75.3;12.6;102.2;47.9;17.1
76.6;13.1;102.0;48.6;17.5
74.3;13.3;100.0;48.0;18.9
73.9;14.0;101.1;48.3;19.1
73.0;14.4;100.2;47.9;19.4
73.5;14.6;100.3;48.8;20.7
72.8;14.9;99.3;47.1;21.5
72.4;15.4;95.8;48.2;21.7
74.0;15.9;96.7;48.5;22.4
74.1;16.0;94.4;47.8;23.3
72.9;16.4;92.5;48.3;23.6
75.0;16.6;93.3;47.6;24.6
75.6;17.1;89.6;48.5;25.1
76.3;17.6;88.4;47.9;25.2
77.3;17.4;85.5;48.0;25.8
79.2;17.4;84.1;48.2;26.5
79.4;17.6;81.9;48.1;27.1
80.7;18.1;81.8;47.7;27.4
82.7;18.0;78.8;48.8;28.2
84.4;18.3;77.2;47.3;28.5
85.2;18.5;76.0;48.1;28.6
85.8;18.9;74.6;48.9;28.5
85.5;18.9;73.5;48.5;29.3
88.5;19.0;71.3;47.9;29.4
87.5;18.9;70.9;48.1;29.7
89.1;19.0;71.3;47.6;29.9
91.7;18.9;69.3;49.0;30.0
92.2;18.8;68.6;48.5;30.8
91.4;19.2;67.2;47.9;30.1
93.2;18.4;68.7;48.2;30.4
92.4;19.0;67.6;47.8;30.4
91.6;18.8;68.9;48.2;30.0
91.9;19.0;68.0;47.7;29.6
89.0;18.3;68.9;47.8;29.8
91.2;18.2;68.4;47.8;30.0
90.8;18.1;68.8;48.2;30.1
89.1;18.0;69.4;47.9;29.2
89.3;17.9;71.6;48.0;28.7
89.4;17.2;72.8;48.7;28.0
88.8;17.0;73.7;48.4;27.9
87.6;17.1;74.3;47.8;27.3
88.1;16.6;76.4;47.9;27.2
87.9;16.2;78.6;47.4;26.7
86.1;16.1;79.5;48.4;26.1
84.7;15.7;79.4;48.7;25.5
84.3;15.4;81.4;47.8;24.3
82.9;14.9;81.1;48.5;23.9
82.2;14.5;83.3;47.9;23.6
82.1;14.4;83.5;47.3;23.0
80.6;13.9;85.3;48.0;22.3
80.6;13.5;86.5;48.0;21.3
81.7;13.0;85.7;47.4;20.9
83.8;12.6;87.8;48.0;20.2
83.2;12.1;87.3;48.5;19.1
83.9;11.6;87.6;48.4;18.3
86.9;11.1;86.2;48.4;17.9
88.5;10.6;86.5;47.9;17.1
91.6;10.2;84.4;48.0;16.1
92.5;9.6;83.6;47.4;15.2
93.9;9.0;81.9;48.5;14.3
96.9;8.7;80.8;48.9;13.6
100.9;8.0;78.8;49.0;12.6
103.7;7.6;77.8;47.5;11.7
105.0;7.0;73.2;48.6;11.0
106.6;6.3;72.8;48.0;10.0
108.7;6.1;70.9;48.1;8.9
110.7;5.4;69.8;47.5;8.3
115.6;4.9;67.9;47.6;7.5
116.6;4.4;66.2;47.5;6.8
117.9;3.9;65.3;48.8;5.9
119.3;3.4;64.5;48.1;5.1
121.8;3.0;62.7;48.1;4.5
125.6;2.6;60.7;47.2;3.9
126.6;2.1;58.9;47.9;3.2
129.3;1.8;58.4;48.3;2.6
129.3;1.4;57.0;48.1;2.2
133.0;1.1;56.7;48.6;1.6
132.4;0.8;56.1;48.1;1.3
130.7;0.6;54.5;48.2;0.9
133.5;0.4;54.6;48.0;0.6
134.4;0.3;54.7;48.7;0.4
131.6;0.1;54.0;48.8;0.2
133.2;0.1;54.2;47.8;0.1
134.8;-0.0;54.4;47.6;-0.0
131.4;-0.0;53.7;48.1;-0.0
132.5;-0.0;54.9;49.1;-0.0
132.4;-0.0;55.0;48.0;-0.0
131.7;-0.0;55.5;48.5;-0.0
130.3;-0.0;56.3;48.1;-0.0
129.0;-0.0;57.4;48.7;-0.0
128.6;0.0;58.0;48.1;0.0
130.9;0.0;58.9;48.4;0.0
127.1;0.0;59.6;47.9;0.1
127.7;0.1;59.6;47.7;0.1
128.8;0.1;59.5;48.5;0.1
125.5;0.1;62.4;47.8;0.1
123.4;0.0;61.2;48.9;0.1
123.9;0.0;64.4;48.7;0.1
126.1;0.0;64.2;48.3;0.0
125.4;0.0;64.0;48.9;0.0
126.1;0.0;65.8;48.1;0.0
125.2;0.0;67.6;48.3;0.0
123.9;-0.0;67.9;47.9;-0.0
125.0;-0.0;68.0;48.0;-0.0
126.6;-0.0;67.8;48.2;-0.0
125.6;-0.0;67.6;48.2;-0.0
126.6;-0.0;67.0;48.1;-0.0
128.1;-0.0;66.8;48.5;-0.0
128.5;-0.0;67.3;48.1;-0.0
130.7;-0.0;66.9;47.9;-0.0
133.1;-0.0;67.5;48.1;-0.0
136.9;-0.0;68.0;48.4;-0.0
137.2;-0.0;66.4;48.7;-0.0
139.3;-0.0;66.2;47.9;-0.0
136.6;0.0;65.5;48.7;0.0
139.2;0.0;66.4;48.5;0.0
138.5;0.0;64.3;48.5;0.0
142.2;0.0;64.2;49.1;0.0
141.3;0.0;62.9;49.2;0.0
140.0;0.0;62.9;47.8;0.0
142.3;0.0;62.7;48.0;0.0
143.7;0.0;61.6;48.6;0.0
142.2;0.0;61.4;48.3;0.0
139.9;0.0;62.9;47.8;0.0
139.7;0.0;61.3;48.3;0.0
139.4;0.0;59.7;48.5;0.0
139.1;-0.0;60.6;48.6;-0.0
137.8;-0.0;59.7;48.8;-0.0
141.4;-0.0;59.3;48.6;-0.0
138.7;-0.0;58.8;48.2;-0.0
135.7;-0.0;58.9;48.7;-0.0
134.2;-0.0;58.8;48.3;-0.0
135.0;-0.0;58.2;48.6;-0.0
137.1;-0.0;57.7;47.8;-0.0
134.1;-0.0;58.2;48.9;-0.0
133.7;-0.0;58.5;48.8;-0.0
131.5;-0.0;57.1;48.4;-0.0
130.1;-0.0;57.4;48.4;-0.0
129.9;0.0;57.7;48.2;0.0
129.0;0.0;57.0;47.9;0.0
127.7;0.0;57.7;48.5;0.0
129.7;0.0;56.6;48.2;0.0
127.0;0.0;56.3;48.1;0.0
124.5;0.0;56.6;48.8;0.0
126.5;0.0;57.5;49.0;0.0
125.3;0.0;56.7;48.2;0.0
125.0;0.0;56.1;49.0;0.0
124.5;0.0;56.8;49.4;0.0
124.0;0.0;55.4;49.5;0.0
122.7;0.0;56.4;48.4;0.0
124.9;-0.0;55.6;47.8;-0.0
121.3;-0.0;55.8;48.7;-0.0
123.5;-0.0;55.0;48.0;-0.0
122.7;-0.0;56.2;48.2;-0.0
124.0;-0.0;55.2;47.4;-0.0
123.1;-0.0;54.5;48.7;-0.0
125.1;-0.0;55.0;49.0;-0.0
126.0;-0.0;53.5;48.8;-0.0
128.4;-0.0;54.4;48.3;-0.0
131.9;-0.0;53.0;48.9;-0.0
133.6;-0.0;52.6;48.6;-0.0
139.2;-0.0;53.5;48.1;-0.0
136.0;0.0;51.4;48.5;0.0
138.5;0.0;52.4;47.6;0.0
139.7;0.0;51.5;49.0;0.0
137.4;0.0;51.0;47.9;0.0
137.3;0.0;50.3;47.9;0.0
136.4;0.0;50.1;48.3;0.0
137.2;0.0;50.2;49.4;0.0
137.8;0.0;49.6;48.0;0.0
136.4;0.0;48.5;48.6;0.0
138.7;0.0;48.9;48.4;0.0
139.0;0.0;48.2;48.8;0.0
136.9;0.0;47.8;48.4;0.0
138.4;0.0;47.1;48.1;0.0
139.9;-0.0;47.6;48.4;-0.0
135.4;-0.0;46.4;48.9;-0.0
134.3;-0.0;47.0;48.0;-0.0
136.0;-0.0;45.3;48.2;-0.0
132.4;-0.0;46.9;47.8;-0.0
131.6;-0.0;45.5;48.6;-0.0
127.7;-0.0;44.4;49.2;-0.0
125.4;-0.0;45.1;48.4;-0.0
123.9;-0.0;43.7;49.5;-0.0
123.8;-0.0;43.8;49.4;-0.0
122.0;-0.0;43.7;48.3;-0.0
121.3;-0.0;43.7;48.6;-0.0
119.6;0.0;43.3;49.1;0.0
121.5;0.0;43.2;49.7;0.0
119.2;0.0;42.4;48.0;0.0
118.5;0.0;42.9;47.3;0.0
120.9;0.0;43.1;48.7;0.0
118.6;0.0;43.0;49.7;0.0
117.1;0.0;42.3;48.9;0.0
118.3;0.0;42.0;48.8;0.0
118.9;0.0;43.0;49.0;0.0
118.4;0.0;41.5;48.5;0.0
117.1;0.0;42.1;47.5;0.0
117.1;0.0;42.3;48.1;0.0
118.3;-0.0;42.2;48.4;-0.0
114.9;-0.0;42.4;48.6;-0.0
119.0;-0.0;43.1;47.7;-0.0
114.6;-0.0;43.1;47.9;-0.0
113.3;-0.0;41.2;48.4;-0.0
115.6;-0.0;42.5;48.0;-0.0
115.8;-0.0;43.1;49.0;-0.0
114.3;-0.0;42.1;48.5;-0.0
109.9;-0.0;43.9;48.7;-0.0
110.0;-0.0;43.7;48.4;-0.0
108.2;-0.0;43.6;49.0;-0.0
105.6;-0.0;44.3;49.1;-0.0
107.1;0.0;44.3;48.6;0.0
105.6;0.0;44.0;48.3;0.0
103.5;0.0;44.2;48.5;0.0
102.7;0.0;44.9;49.0;0.0
102.0;0.0;44.8;49.2;0.0
100.6;0.0;45.5;49.5;0.0
101.1;0.0;45.3;48.7;0.0
101.6;0.0;44.6;48.9;0.0
100.1;0.0;45.0;48.9;0.0
99.6;0.0;45.3;47.8;0.0
98.6;0.0;45.7;48.6;0.0
97.5;0.0;44.5;49.4;0.0
97.2;-0.0;45.7;48.4;-0.0
97.5;-0.0;46.0;48.4;-0.0
97.1;-0.0;46.3;48.6;-0.0
99.2;-0.0;46.2;48.7;-0.0
98.1;-0.0;45.8;48.7;-0.0
98.6;-0.0;45.9;48.8;-0.0
98.3;-0.0;46.2;47.8;-0.0
99.0;-0.0;45.8;49.1;-0.0
98.1;-0.0;45.6;48.8;-0.0
97.7;-0.0;45.6;49.8;-0.0
101.4;-0.0;45.6;49.2;-0.0
98.5;0.0;45.4;49.3;0.0
99.0;0.0;45.8;49.0;0.0
103.1;0.0;45.1;48.5;0.0
102.6;0.0;44.4;48.0;0.0
102.4;0.0;45.7;49.2;0.0
105.1;0.0;45.2;48.5;0.0
106.0;0.0;45.2;48.7;0.0
107.8;0.0;45.4;47.9;0.0
109.0;0.0;45.0;48.7;0.0
110.0;0.0;45.4;48.2;0.0
111.4;0.0;45.7;48.3;0.0
110.6;0.0;45.1;48.9;0.0
111.2;0.0;44.9;49.3;0.0
115.5;-0.0;45.2;47.7;-0.0
117.2;-0.0;45.4;49.0;-0.0
117.9;-0.0;45.1;48.7;-0.0
121.2;-0.0;45.3;49.2;-0.0
123.3;-0.0;45.4;48.2;-0.0
122.8;-0.0;46.4;48.7;-0.0
123.4;-0.0;45.9;48.3;-0.0
128.1;-0.0;45.7;49.8;-0.0
128.8;-0.0;46.9;49.0;-0.0
131.8;-0.0;46.6;48.2;-0.0
131.9;-0.0;45.8;48.8;-0.0
133.4;0.0;47.2;49.2;0.0
136.1;0.1;46.8;48.7;0.1
137.0;0.2;48.4;49.1;0.2
139.6;0.3;48.7;48.4;0.3
139.1;0.5;47.4;49.0;0.5
141.0;0.6;47.8;48.8;0.6
140.9;0.8;48.5;49.3;0.8
141.9;1.1;49.2;48.6;1.1
143.4;1.4;49.1;48.2;1.4
142.4;1.7;50.0;48.6;1.6
139.5;2.0;50.2;48.8;2.0
142.9;2.5;49.9;48.3;2.4
142.8;2.9;51.1;49.6;2.8
142.9;3.5;50.3;49.2;3.3
